1700207422.586,156.738,-14.160,-26.855,43.945,0.000
1700207422.590,20.508,-14.160,-27.344,4.395,0.000
1700207422.594,-147.461,-26.367,-17.578,-17.090,0.000
1700207422.598,-22.949,-28.320,-8.301,25.879,0.000
1700207422.601,129.883,-20.508,-1.465,40.039,0.000
1700207422.605,49.316,-23.926,0.000,-15.137,0.000
1700207422.609,-163.086,-28.809,-5.859,-55.176,0.000
1700207422.613,-71.289,-25.391,-5.859,20.508,0.000
1700207422.617,99.121,-21.973,-3.906,48.340,0.000
1700207422.621,93.262,-23.926,-6.836,-6.348,0.000
1700207422.625,-136.230,-27.344,-11.230,-56.152,0.000
1700207422.629,-131.836,-22.461,-9.277,-2.441,0.000
1700207422.633,53.223,-17.090,-4.883,42.969,0.000
1700207422.637,118.652,-18.066,-7.812,13.184,0.000
1700207422.641,-87.891,-33.691,-19.531,-54.199,0.000
1700207422.644,-166.504,-27.344,-13.184,-35.645,0.000
1700207422.648,14.160,-14.648,-3.418,37.109,0.000
1700207422.652,128.906,-24.902,-11.719,24.902,0.000
1700207422.656,-13.672,-27.344,-17.090,-43.457,0.000
1700207422.660,-169.434,-20.020,-10.742,-53.223,0.000
1700207422.664,-27.832,-16.602,-0.488,21.973,0.000
1700207422.668,118.164,-22.949,-9.277,32.715,0.000
1700207422.672,41.992,-32.227,-25.879,-31.738,0.000
1700207422.676,-164.062,-32.227,-30.273,-74.219,0.000
1700207422.680,-92.285,-23.438,-21.973,-5.371,0.000
1700207422.684,71.289,-22.949,-13.184,39.062,0.000
1700207422.687,82.031,-33.691,-23.438,-5.859,0.000
1700207422.691,-134.277,-29.297,-26.367,-81.055,0.000
1700207422.695,-134.766,-21.484,-17.578,-36.621,0.000
1700207422.699,47.852,-23.926,-18.066,32.715,0.000
1700207422.703,125.000,-26.855,-20.508,13.184,0.000
1700207422.707,-56.152,-28.320,-20.020,-48.828,0.000
1700207422.711,-160.156,-29.785,-18.555,-33.691,0.000
1700207422.715,9.766,-27.832,-14.648,36.133,0.000
1700207422.719,130.371,-22.949,-10.254,30.762,0.000
1700207422.723,-5.371,-27.832,-6.836,-40.527,0.000
1700207422.726,-175.293,-28.809,-10.742,-59.082,0.000
1700207422.730,-44.434,-20.020,-10.254,23.438,0.000
1700207422.734,98.633,-13.184,-9.766,41.504,0.000
1700207422.738,53.711,-3.418,-15.137,-22.461,0.000
1700207422.742,-162.109,-4.883,-13.184,-73.730,0.000
1700207422.746,-107.422,-2.441,-1.465,-8.789,0.000
1700207422.750,71.289,5.371,5.859,28.320,0.000
1700207422.754,92.285,7.812,-4.395,-21.484,0.000
1700207422.758,-129.395,6.836,-16.113,-97.656,0.000
1700207422.762,-149.414,11.719,-9.277,-59.570,0.000
1700207422.766,34.180,19.531,0.000,3.418,0.000
1700207422.769,104.004,20.996,-8.301,-30.273,0.000
1700207422.773,-83.008,16.602,-17.090,-104.980,0.000
1700207422.777,-201.172,10.742,-22.949,-85.449,0.000
1700207422.781,-46.875,20.508,-7.812,-12.695,0.000
1700207422.785,73.242,24.902,-1.465,-31.738,0.000
1700207422.789,-28.809,18.066,-13.184,-99.121,0.000
1700207422.793,-209.961,16.602,-11.230,-126.953,0.000
1700207422.797,-109.863,14.648,-6.836,-52.246,0.000
1700207422.801,48.340,11.719,-6.836,-20.996,0.000
1700207422.805,19.531,3.418,-7.812,-77.637,0.000
1700207422.809,-190.430,3.418,-7.324,-130.371,0.000
1700207422.812,-142.578,8.301,-6.836,-56.641,0.000
1700207422.816,31.250,-1.953,-7.812,-1.465,0.000
1700207422.820,75.684,-18.066,-15.625,-30.273,0.000
1700207422.824,-124.023,-23.438,-14.648,-90.820,0.000
1700207422.828,-160.645,-14.160,0.000,-54.688,0.000
1700207422.832,28.809,-16.602,0.977,18.066,0.000
1700207422.836,128.906,-23.438,-5.859,4.395,0.000
1700207422.840,-21.484,-21.973,-12.695,-61.523,0.000
1700207422.844,-152.344,-23.438,-13.672,-58.105,0.000
1700207422.848,-8.789,-28.320,-9.277,22.461,0.000
1700207422.851,129.395,-35.156,-10.254,35.645,0.000
1700207422.855,51.758,-34.668,-14.160,-23.926,0.000
1700207422.859,-143.066,-33.691,-26.855,-62.012,0.000
1700207422.863,-39.062,-35.645,-28.320,22.461,0.000
1700207422.867,117.188,-41.504,-31.250,66.895,0.000
1700207422.871,98.633,-42.480,-28.320,6.836,0.000
1700207422.875,-114.746,-46.387,-25.879,-50.781,0.000
1700207422.879,-102.051,-47.363,-25.391,6.348,0.000
1700207422.883,82.520,-43.945,-25.391,61.523,0.000
1700207422.887,134.277,-40.527,-25.879,29.785,0.000
1700207422.891,-54.688,-32.227,-17.578,-39.551,0.000
1700207422.894,-114.746,-25.879,-16.113,-16.602,0.000
1700207422.898,57.617,-25.879,-15.137,60.059,0.000
1700207422.902,166.992,-23.926,-10.254,61.035,0.000
1700207422.906,37.109,-25.391,-17.578,-4.883,0.000
1700207422.910,-117.188,-33.691,-29.785,-15.625,0.000
1700207422.914,9.766,-31.738,-18.555,61.035,0.000
1700207422.918,147.461,-30.273,-16.113,64.941,0.000
1700207422.922,84.961,-36.133,-35.156,7.324,0.000
1700207422.926,-116.211,-39.062,-43.945,-42.480,0.000
1700207422.930,-46.387,-31.738,-32.227,22.949,0.000
1700207422.934,118.652,-26.367,-22.461,75.195,0.000
1700207422.937,122.559,-34.180,-36.621,24.902,0.000
1700207422.941,-89.355,-38.086,-48.828,-46.875,0.000
1700207422.945,-89.844,-36.133,-35.156,4.395,0.000
1700207422.949,87.402,-30.762,-22.461,66.406,0.000
1700207422.953,151.855,-33.203,-26.855,40.527,0.000
1700207422.957,-28.320,-40.527,-34.180,-19.043,0.000
1700207422.961,-118.164,-38.574,-22.461,-8.301,0.000
1700207422.965,48.828,-27.832,-9.277,61.035,0.000
1700207422.969,163.086,-30.762,-23.438,57.129,0.000
1700207422.973,35.645,-40.039,-37.598,-12.695,0.000
1700207422.976,-128.418,-33.203,-24.414,-40.527,0.000
1700207422.980,-5.859,-25.879,-15.137,38.574,0.000
1700207422.984,136.230,-31.738,-19.531,55.176,0.000
1700207422.988,84.473,-41.016,-32.715,-4.395,0.000
1700207422.992,-112.305,-42.480,-38.086,-53.223,0.000
1700207422.996,-57.617,-33.691,-24.902,9.766,0.000
1700207423.000,104.004,-31.250,-25.879,59.570,0.000
1700207423.004,132.324,-34.668,-33.203,24.902,0.000
1700207423.008,-72.754,-30.273,-35.645,-38.574,0.000
1700207423.012,-108.398,-23.926,-24.414,-7.812,0.000
1700207423.016,49.805,-29.785,-16.113,51.270,0.000
1700207423.019,124.512,-34.180,-21.484,24.414,0.000
1700207423.023,-31.738,-28.320,-27.832,-44.434,0.000
1700207423.027,-133.301,-29.297,-25.391,-33.691,0.000
1700207423.031,15.625,-32.715,-8.301,33.691,0.000
1700207423.035,134.766,-34.180,-8.789,24.414,0.000
1700207423.039,43.945,-34.668,-24.414,-38.086,0.000
1700207423.043,-133.301,-35.645,-22.461,-60.547,0.000
1700207423.047,-32.715,-24.414,-5.859,11.230,0.000
1700207423.051,112.793,-22.461,-8.301,35.645,0.000
1700207423.055,85.938,-28.320,-21.484,-7.324,0.000
1700207423.059,-131.836,-30.762,-24.902,-52.246,0.000
1700207423.062,-97.656,-36.133,-20.508,18.555,0.000
1700207423.066,83.496,-21.484,-6.348,79.590,0.000
1700207423.070,118.164,-19.531,-14.648,43.457,0.000
1700207423.074,-87.891,-33.203,-31.250,-32.715,0.000
1700207423.078,-129.883,-29.297,-20.996,-12.207,0.000
1700207423.082,57.617,-22.949,-8.301,51.270,0.000
1700207423.086,147.949,-27.344,-11.719,35.645,0.000
1700207423.090,-3.418,-27.832,-15.137,-30.273,0.000
1700207423.094,-138.672,-20.508,-16.602,-41.992,0.000
1700207423.098,6.836,-17.090,-10.742,31.738,0.000
1700207423.101,132.324,-19.531,-6.836,42.969,0.000
1700207423.105,47.363,-25.391,-17.090,-23.438,0.000
1700207423.109,-137.695,-22.949,-15.625,-50.781,0.000
1700207423.113,-42.969,-12.695,0.488,30.762,0.000
1700207423.117,115.723,-18.066,-3.418,52.246,0.000
1700207423.121,100.586,-26.367,-17.090,-7.324,0.000
1700207423.125,-111.328,-22.949,-20.508,-78.613,0.000
1700207423.129,-97.656,-20.020,-8.789,-20.996,0.000
1700207423.133,72.266,-21.484,-3.418,45.410,0.000
1700207423.137,118.652,-25.879,-14.160,11.719,0.000
1700207423.141,-67.383,-25.391,-18.555,-56.641,0.000
1700207423.144,-135.254,-23.438,-17.578,-32.227,0.000
1700207423.148,34.668,-16.602,-16.602,32.227,0.000
1700207423.152,129.883,-19.043,-20.508,28.320,0.000
1700207423.156,2.930,-20.996,-25.879,-29.785,0.000
1700207423.160,-143.555,-18.555,-22.949,-48.340,0.000
1700207423.164,-18.066,-14.160,-19.043,25.391,0.000
1700207423.168,123.047,-11.230,-14.648,40.039,0.000
1700207423.172,62.500,-15.137,-17.578,-14.648,0.000
1700207423.176,-138.184,-14.648,-23.926,-55.176,0.000
1700207423.180,-72.754,-11.230,-21.484,5.859,0.000
1700207423.184,88.379,-11.230,-20.508,41.992,0.000
1700207423.187,97.656,-12.695,-20.020,-0.977,0.000
1700207423.191,-121.094,-19.531,-21.973,-68.359,0.000
1700207423.195,-133.301,-21.973,-23.438,-21.484,0.000
1700207423.199,46.875,-16.602,-14.160,45.898,0.000
1700207423.203,119.141,-14.160,-5.371,11.230,0.000
1700207423.207,-48.340,-19.043,-15.137,-62.500,0.000
1700207423.211,-143.066,-15.137,-15.137,-41.504,0.000
1700207423.215,12.207,-8.301,-5.859,36.621,0.000
1700207423.219,127.930,-14.648,-6.836,29.785,0.000
1700207423.223,20.020,-21.484,-15.625,-31.738,0.000
1700207423.226,-145.508,-22.461,-23.926,-53.711,0.000
1700207423.230,-32.715,-14.160,-13.672,19.043,0.000
1700207423.234,114.258,-11.230,-6.836,41.504,0.000
1700207423.238,78.125,-20.020,-15.137,-13.184,0.000
1700207423.242,-139.160,-27.344,-27.344,-55.664,0.000
1700207423.246,-91.797,-22.949,-19.043,7.812,0.000
1700207423.250,76.172,-18.066,-6.348,45.898,0.000
1700207423.254,93.262,-22.949,-15.137,0.977,0.000
1700207423.258,-100.098,-23.438,-17.578,-62.012,0.000
1700207423.262,-127.441,-18.066,-11.230,-20.508,0.000
1700207423.266,43.945,-16.602,-11.719,44.434,0.000
1700207423.269,132.324,-24.414,-14.160,25.879,0.000
1700207423.273,-26.367,-27.832,-18.555,-43.457,0.000
1700207423.277,-149.414,-24.902,-13.672,-43.945,0.000
1700207423.281,2.930,-30.762,-5.371,38.574,0.000
1700207423.285,145.508,-38.086,-12.207,67.383,0.000
1700207423.289,57.617,-32.715,-22.461,0.977,0.000
1700207423.293,-133.301,-12.695,-21.484,-55.664,0.000
1700207423.297,-32.715,-6.348,-19.043,24.414,0.000
1700207423.301,122.070,-5.371,-24.902,53.223,0.000
1700207423.305,104.004,-3.906,-31.738,0.000,0.000
1700207423.309,-114.258,-4.883,-32.715,-62.988,0.000
1700207423.312,-84.473,-3.418,-24.902,-7.812,0.000
1700207423.316,91.797,-0.977,-21.484,44.922,0.000
1700207423.320,127.930,0.000,-28.809,2.930,0.000
1700207423.324,-71.777,-0.977,-37.109,-64.941,0.000
1700207423.328,-125.977,-1.953,-35.156,-23.926,0.000
1700207423.332,56.641,-8.301,-34.668,57.129,0.000
1700207423.336,155.762,-3.906,-34.180,36.133,0.000
1700207423.340,6.836,5.371,-36.133,-44.434,0.000
1700207423.344,-136.230,-2.930,-30.273,-53.223,0.000
1700207423.348,0.488,-8.789,-27.344,34.180,0.000
1700207423.351,130.371,-8.789,-25.879,45.898,0.000
1700207423.355,51.270,-15.137,-32.227,-18.555,0.000
1700207423.359,-138.184,-12.207,-35.156,-56.152,0.000
1700207423.363,-57.129,-8.301,-22.461,12.695,0.000
1700207423.367,102.051,-18.066,-23.438,40.527,0.000
1700207423.371,105.957,-18.555,-25.879,-11.230,0.000
1700207423.375,-106.934,-18.066,-30.273,-73.730,0.000
1700207423.379,-107.910,-19.531,-34.180,-14.160,0.000
1700207423.383,62.012,-12.207,-26.855,41.016,0.000
1700207423.387,119.141,-12.695,-22.949,3.906,0.000
1700207423.391,-56.152,-20.508,-33.691,-57.617,0.000
1700207423.394,-128.418,-14.160,-29.297,-34.180,0.000
1700207423.398,35.156,-9.277,-13.672,42.480,0.000
1700207423.402,142.578,-13.672,-22.461,34.668,0.000
1700207423.406,6.836,-11.719,-35.645,-30.762,0.000
1700207423.410,-158.203,-10.254,-28.809,-41.016,0.000
1700207423.414,-23.438,-13.672,-20.020,40.527,0.000
1700207423.418,123.047,-11.719,-18.555,61.523,0.000
1700207423.422,63.477,-17.090,-23.926,0.000,0.000
1700207423.426,-142.578,-25.391,-26.855,-53.711,0.000
1700207423.430,-75.195,-21.484,-17.578,6.836,0.000
1700207423.434,95.215,-15.625,-18.066,49.316,0.000
1700207423.437,105.957,-22.949,-30.762,8.789,0.000
1700207423.441,-95.703,-19.531,-20.996,-64.941,0.000
1700207423.445,-110.840,-9.766,-9.766,-21.973,0.000
1700207423.449,59.570,-11.230,-18.555,45.898,0.000
1700207423.453,127.930,-17.090,-30.762,18.066,0.000
1700207423.457,-45.410,-20.996,-32.227,-50.781,0.000
1700207423.461,-146.973,-20.996,-31.250,-44.922,0.000
1700207423.465,11.230,-13.672,-25.391,30.273,0.000
1700207423.469,130.371,-15.625,-20.508,34.180,0.000
1700207423.473,22.461,-17.578,-28.809,-27.344,0.000
1700207423.476,-154.785,-11.230,-29.297,-57.129,0.000
1700207423.480,-46.387,-9.277,-18.555,20.996,0.000
1700207423.484,104.980,-13.184,-12.695,46.875,0.000
1700207423.488,73.730,-11.719,-17.578,-12.207,0.000
1700207423.492,-142.578,-15.625,-21.484,-69.824,0.000
1700207423.496,-103.516,-16.602,-18.555,-19.043,0.000
1700207423.500,60.059,-15.625,-19.531,26.367,0.000
1700207423.504,90.820,-22.949,-20.020,-6.836,0.000
1700207423.508,-104.980,-28.320,-22.949,-75.195,0.000
1700207423.512,-139.648,-17.090,-24.414,-41.504,0.000
1700207423.516,41.016,-8.789,-18.555,27.832,0.000
1700207423.519,124.023,-16.113,-18.066,10.742,0.000
1700207423.523,-27.344,-18.066,-25.879,-61.035,0.000
1700207423.527,-141.113,-20.996,-21.973,-53.223,0.000
1700207423.531,5.371,-19.531,-5.371,26.855,0.000
1700207423.535,122.559,-15.137,-7.812,31.250,0.000
1700207423.539,36.133,-20.508,-26.367,-20.020,0.000
1700207423.543,-146.973,-30.273,-22.949,-63.477,0.000
1700207423.547,-56.641,-26.367,-6.836,3.906,0.000
1700207423.551,99.121,-22.949,-9.277,33.203,0.000
1700207423.555,76.172,-28.809,-24.414,-23.438,0.000
1700207423.558,-127.930,-25.879,-20.020,-68.359,0.000
1700207423.562,-98.633,-22.949,-6.348,-4.395,0.000
1700207423.566,69.824,-20.508,-10.742,43.945,0.000
1700207423.570,117.676,-22.949,-23.926,12.695,0.000
1700207423.574,-73.242,-28.809,-32.715,-54.688,0.000
1700207423.578,-131.348,-18.066,-20.020,-39.062,0.000
1700207423.582,35.156,-14.160,-12.207,30.762,0.000
1700207423.586,132.812,-25.391,-15.137,26.367,0.000
1700207423.590,0.977,-30.273,-23.926,-39.062,0.000
1700207423.594,-142.090,-26.367,-20.996,-45.898,0.000
1700207423.598,-1.953,-23.926,-8.301,38.574,0.000
1700207423.601,132.812,-27.344,-17.090,41.992,0.000
1700207423.605,47.363,-28.320,-28.320,-24.902,0.000
1700207423.609,-150.879,-29.785,-24.414,-56.641,0.000
1700207423.613,-69.824,-26.367,-18.555,13.672,0.000
1700207423.617,83.496,-25.391,-22.949,51.270,0.000
1700207423.621,89.844,-25.391,-16.113,6.348,0.000
1700207423.625,-110.352,-22.949,-12.207,-62.012,0.000
1700207423.629,-112.305,-20.020,-15.137,-14.160,0.000
1700207423.633,56.152,-21.484,-14.648,47.852,0.000
1700207423.637,104.492,-26.367,-21.484,13.184,0.000
1700207423.641,-74.707,-31.250,-34.668,-61.523,0.000
1700207423.644,-124.023,-28.320,-31.250,-26.855,0.000
1700207423.648,27.344,-25.879,-24.902,44.434,0.000
1700207423.652,119.629,-23.438,-24.414,22.949,0.000
1700207423.656,5.859,-23.926,-20.020,-45.410,0.000
1700207423.660,-154.785,-32.227,-22.461,-64.941,0.000
1700207423.664,-41.504,-31.250,-19.531,13.184,0.000
1700207423.668,104.980,-25.391,-16.602,34.180,0.000
1700207423.672,55.664,-28.320,-24.414,-25.391,0.000
1700207423.676,-151.367,-37.109,-32.227,-77.637,0.000
1700207423.680,-85.938,-22.949,-20.020,-8.789,0.000
1700207423.683,85.449,-12.207,-7.812,37.598,0.000
1700207423.687,102.051,-19.043,-17.090,-5.371,0.000
1700207423.691,-104.980,-27.344,-30.762,-77.637,0.000
1700207423.695,-120.605,-23.926,-20.996,-33.691,0.000
1700207423.699,56.152,-20.508,-6.348,41.016,0.000
1700207423.703,123.047,-24.414,-20.508,17.090,0.000
1700207423.707,-41.992,-31.250,-30.762,-48.828,0.000
1700207423.711,-154.297,-31.250,-20.020,-54.199,0.000
1700207423.715,-3.418,-20.996,-12.207,17.578,0.000
1700207423.719,123.535,-21.973,-19.531,30.273,0.000
1700207423.723,18.555,-30.273,-33.203,-38.574,0.000
1700207423.726,-152.344,-25.391,-21.484,-67.383,0.000
1700207423.730,-43.945,-17.578,-9.277,11.230,0.000
1700207423.734,99.609,-23.926,-14.648,39.551,0.000
1700207423.738,74.219,-29.297,-27.344,-5.371,0.000
1700207423.742,-127.441,-30.273,-27.832,-63.477,0.000
1700207423.746,-90.332,-26.367,-13.184,-8.789,0.000
1700207423.750,76.660,-21.484,-7.324,44.434,0.000
1700207423.754,105.469,-23.438,-24.414,5.371,0.000
1700207423.758,-94.727,-27.832,-32.715,-71.777,0.000
1700207423.762,-135.742,-21.484,-20.508,-44.922,0.000
1700207423.766,32.227,-25.391,-20.996,33.691,0.000
1700207423.769,116.699,-33.691,-20.996,26.367,0.000
1700207423.773,-26.367,-31.250,-17.090,-47.363,0.000
1700207423.777,-142.578,-29.785,-21.484,-49.805,0.000
1700207423.781,-6.348,-29.297,-17.578,28.320,0.000
1700207423.785,122.559,-25.879,-8.789,33.203,0.000
1700207423.789,46.387,-22.461,-12.207,-25.879,0.000
1700207423.793,-149.902,-27.344,-18.555,-62.988,0.000
1700207423.797,-59.082,-16.602,-19.531,9.766,0.000
1700207423.801,104.980,-15.137,-21.973,49.316,0.000
1700207423.805,76.660,-27.832,-10.742,-6.836,0.000
1700207423.808,-137.695,-27.344,-10.254,-75.684,0.000
1700207423.812,-111.816,-27.832,-11.230,-10.742,0.000
1700207423.816,67.871,-13.672,-0.977,49.316,0.000
1700207423.820,125.488,-8.301,-2.441,16.602,0.000
1700207423.824,-75.684,-20.996,-9.277,-58.105,0.000
1700207423.828,-139.648,-15.625,-8.301,-33.203,0.000
1700207423.832,37.109,-10.254,1.465,45.410,0.000
1700207423.836,127.441,-18.555,-3.906,27.832,0.000
1700207423.840,-4.395,-20.996,-13.184,-38.574,0.000
1700207423.844,-142.578,-20.020,-9.277,-53.223,0.000
1700207423.848,-19.531,-17.578,-4.883,16.602,0.000
1700207423.851,115.723,-16.113,-7.812,35.645,0.000
1700207423.855,62.500,-19.531,-14.160,-16.113,0.000
1700207423.859,-133.789,-23.438,-16.113,-66.406,0.000
1700207423.863,-66.895,-17.578,-2.441,5.371,0.000
1700207423.867,92.285,-13.672,-4.883,49.805,0.000
1700207423.871,87.891,-20.508,-20.020,2.930,0.000
1700207423.875,-123.535,-25.391,-21.973,-62.500,0.000
1700207423.879,-113.281,-18.066,-21.973,-17.090,0.000
1700207423.883,68.359,-16.113,-12.695,46.875,0.000
1700207423.887,128.418,-22.461,-10.742,16.602,0.000
1700207423.891,-44.434,-22.949,-19.531,-62.500,0.000
1700207423.894,-122.559,-22.949,-15.137,-44.922,0.000
1700207423.898,24.902,-25.391,-8.301,37.109,0.000
1700207423.902,117.188,-27.832,-23.438,40.527,0.000
1700207423.906,8.789,-18.555,-25.391,-31.738,0.000
1700207423.910,-144.531,-17.090,-15.625,-53.711,0.000
1700207423.914,-26.855,-23.438,-13.672,28.320,0.000
1700207423.918,115.723,-21.484,-15.625,49.316,0.000
1700207423.922,69.824,-17.578,-17.578,-13.184,0.000
1700207423.926,-141.602,-20.020,-18.555,-69.824,0.000
1700207423.930,-85.449,-18.555,-10.742,-6.836,0.000
1700207423.933,87.402,-10.254,-4.395,40.039,0.000
1700207423.937,98.633,-14.648,-11.719,4.395,0.000
1700207423.941,-102.051,-25.879,-27.832,-58.594,0.000
1700207423.945,-124.512,-30.762,-27.832,-19.043,0.000
1700207423.949,39.551,-21.484,-14.160,39.062,0.000
1700207423.953,119.629,-17.090,-8.301,12.207,0.000
1700207423.957,-38.574,-23.926,-19.043,-55.176,0.000
1700207423.961,-156.738,-26.367,-16.602,-47.363,0.000
1700207423.965,-10.742,-23.926,-2.441,30.273,0.000
1700207423.969,113.770,-21.973,-5.371,39.551,0.000
1700207423.973,21.484,-29.297,-19.531,-20.996,0.000
1700207423.976,-146.973,-31.250,-30.762,-52.734,0.000
1700207423.980,-40.039,-21.484,-19.043,20.020,0.000
1700207423.984,101.074,-22.949,-8.789,46.387,0.000
1700207423.988,63.477,-27.344,-20.996,-5.371,0.000
1700207423.992,-141.113,-29.297,-29.785,-62.012,0.000
1700207423.996,-89.355,-12.695,-12.695,-3.418,0.000
1700207424.000,86.914,-3.418,-14.648,36.133,0.000
1700207424.004,114.258,-15.625,-28.809,-5.371,0.000
1700207424.008,-83.008,-17.578,-27.344,-67.871,0.000
1700207424.012,-125.488,-11.230,-23.926,-34.668,0.000
1700207424.016,47.363,-11.719,-20.020,39.062,0.000
1700207424.019,124.023,-20.996,-20.508,24.902,0.000
1700207424.023,-31.738,-25.391,-29.297,-43.945,0.000
1700207424.027,-152.344,-22.461,-20.508,-38.574,0.000
1700207424.031,-13.184,-16.113,-9.277,40.527,0.000
1700207424.035,108.398,-22.949,-13.672,50.781,0.000
1700207424.039,33.203,-30.273,-22.949,-2.441,0.000
1700207424.043,-153.320,-20.508,-20.996,-53.223,0.000
1700207424.047,-70.312,-12.695,-15.625,4.395,0.000
1700207424.051,87.402,-13.672,-17.090,43.457,0.000
1700207424.055,83.008,-13.672,-13.672,-4.883,0.000
1700207424.058,-123.535,-18.066,-10.742,-69.336,0.000
1700207424.062,-104.004,-19.043,-11.719,-15.137,0.000
1700207424.066,63.477,-16.602,-12.207,36.621,0.000
1700207424.070,104.492,-22.461,-11.230,2.441,0.000
1700207424.074,-73.242,-23.926,-13.184,-66.895,0.000
1700207424.078,-124.512,-17.578,-15.625,-40.039,0.000
1700207424.082,34.668,-17.090,-13.184,25.879,0.000
1700207424.086,143.066,-12.207,-12.695,11.719,0.000
1700207424.090,17.090,-12.695,-17.578,-56.641,0.000
1700207424.094,-152.344,-21.484,-22.949,-67.383,0.000
1700207424.098,-27.344,-24.902,-15.625,22.949,0.000
1700207424.101,123.047,-18.066,-4.883,45.410,0.000
