timestamps,TP9,AF7,AF8,TP10,Right AUX
1700204147.317,139.160,-41.992,-22.461,107.422,0.000
1700204147.321,47.363,-40.039,-30.273,-58.105,0.000
1700204147.325,-191.406,-35.645,-33.203,-202.148,0.000
1700204147.329,-112.793,-31.738,-29.785,-36.133,0.000
1700204147.333,114.746,-30.762,-22.461,117.188,0.000
1700204147.337,93.750,-31.250,-24.902,-1.465,0.000
1700204147.341,-156.250,-35.156,-32.227,-182.129,0.000
1700204147.345,-179.688,-37.109,-33.691,-98.145,0.000
1700204147.349,61.523,-31.250,-30.762,102.539,0.000
1700204147.353,122.559,-32.715,-24.414,49.316,0.000
1700204147.357,-91.797,-34.668,-24.902,-150.391,0.000
1700204147.360,-217.285,-31.738,-28.320,-154.297,0.000
1700204147.364,1.953,-28.809,-20.508,72.266,0.000
1700204147.368,139.648,-29.297,-22.461,96.680,0.000
1700204147.372,-10.254,-29.297,-28.320,-102.051,0.000
1700204147.376,-225.586,-27.344,-29.297,-204.590,0.000
1700204147.380,-67.383,-26.367,-26.855,4.395,0.000
1700204147.384,132.812,-25.391,-25.391,103.516,0.000
1700204147.388,48.828,-26.855,-26.855,-49.805,0.000
1700204147.392,-201.660,-32.715,-33.691,-214.844,0.000
1700204147.396,-136.230,-30.762,-35.156,-76.660,0.000
1700204147.399,106.445,-24.414,-28.320,105.957,0.000
1700204147.403,104.004,-23.438,-26.367,5.859,0.000
1700204147.407,-144.531,-27.832,-28.809,-192.383,0.000
1700204147.411,-187.500,-26.855,-29.785,-125.000,0.000
1700204147.415,55.664,-28.809,-25.879,89.355,0.000
1700204147.419,133.301,-30.762,-34.180,56.641,0.000
1700204147.423,-50.781,-28.320,-37.598,-131.836,0.000
1700204147.427,-205.078,-30.762,-32.715,-175.293,0.000
1700204147.431,-10.742,-33.691,-27.832,43.457,0.000
1700204147.435,138.184,-34.668,-29.297,108.887,0.000
1700204147.439,4.395,-35.156,-33.203,-86.914,0.000
1700204147.442,-219.238,-33.203,-25.879,-217.773,0.000
1700204147.446,-90.332,-25.879,-21.484,-15.137,0.000
1700204147.450,118.652,-20.996,-23.438,118.164,0.000
1700204147.454,59.570,-22.949,-22.949,-32.715,0.000
1700204147.458,-197.754,-31.250,-18.555,-214.844,0.000
1700204147.462,-169.922,-34.668,-20.020,-80.566,0.000
1700204147.466,68.359,-37.109,-26.855,110.840,0.000
1700204147.470,104.492,-35.156,-28.320,25.879,0.000
1700204147.474,-116.699,-33.203,-31.738,-170.410,0.000
1700204147.478,-201.172,-36.133,-30.762,-129.883,0.000
1700204147.482,26.367,-33.691,-19.531,98.633,0.000
1700204147.485,134.277,-29.785,-16.113,85.449,0.000
1700204147.489,-40.527,-32.715,-17.578,-116.699,0.000
1700204147.493,-217.773,-36.621,-20.996,-184.570,0.000
1700204147.497,-28.809,-37.109,-22.949,34.668,0.000
1700204147.501,140.625,-33.203,-20.996,113.770,0.000
1700204147.505,22.949,-31.738,-22.461,-65.430,0.000
1700204147.509,-212.891,-34.668,-28.320,-206.543,0.000
1700204147.513,-99.121,-31.738,-23.926,-28.809,0.000
1700204147.517,127.930,-27.344,-20.020,114.746,0.000
1700204147.521,87.891,-29.785,-24.414,-20.508,0.000
1700204147.524,-170.898,-31.250,-27.344,-198.730,0.000
1700204147.528,-161.621,-30.273,-32.227,-95.703,0.000
1700204147.532,83.008,-30.273,-22.461,98.633,0.000
1700204147.536,125.488,-27.832,-17.090,33.691,0.000
1700204147.540,-90.820,-29.297,-22.949,-170.410,0.000
1700204147.544,-198.730,-28.320,-26.367,-167.969,0.000
1700204147.548,20.508,-27.832,-28.320,53.223,0.000
1700204147.552,139.648,-25.391,-31.250,74.219,0.000
1700204147.556,-21.484,-20.996,-31.250,-114.258,0.000
1700204147.560,-222.168,-23.926,-28.809,-207.520,0.000
1700204147.564,-64.941,-26.367,-21.973,11.230,0.000
1700204147.567,124.023,-29.297,-16.113,109.375,0.000
1700204147.571,25.391,-37.598,-20.508,-68.359,0.000
1700204147.575,-221.680,-34.668,-26.855,-216.309,0.000
1700204147.579,-134.277,-31.738,-27.344,-44.922,0.000
1700204147.583,89.355,-34.180,-29.785,110.352,0.000
1700204147.587,76.172,-34.180,-32.227,-5.371,0.000
1700204147.591,-153.809,-30.273,-28.320,-194.824,0.000
1700204147.595,-181.152,-31.250,-25.879,-115.723,0.000
1700204147.599,58.105,-31.250,-25.391,92.285,0.000
1700204147.603,131.348,-28.809,-26.855,45.898,0.000
1700204147.607,-71.289,-31.738,-26.855,-150.391,0.000
1700204147.610,-206.543,-34.180,-22.461,-163.086,0.000
1700204147.614,-2.930,-34.668,-23.926,64.941,0.000
1700204147.618,141.113,-28.809,-18.066,96.191,0.000
1700204147.622,-4.883,-28.320,-19.043,-92.285,0.000
1700204147.626,-224.609,-30.762,-27.344,-200.195,0.000
1700204147.630,-71.289,-24.902,-19.531,-5.859,0.000
1700204147.634,125.977,-22.461,-23.438,108.398,0.000
1700204147.638,40.527,-32.227,-30.762,-47.852,0.000
1700204147.642,-208.008,-36.621,-29.785,-221.680,0.000
1700204147.646,-151.855,-34.668,-27.832,-82.520,0.000
1700204147.649,88.379,-31.250,-22.461,98.145,0.000
1700204147.653,96.191,-29.785,-26.367,6.348,0.000
1700204147.657,-143.066,-34.668,-35.156,-187.012,0.000
1700204147.661,-188.477,-32.715,-33.691,-134.277,0.000
1700204147.665,59.082,-31.738,-21.484,84.961,0.000
1700204147.669,139.648,-34.668,-19.043,63.965,0.000
1700204147.673,-72.266,-36.133,-29.297,-138.672,0.000
1700204147.677,-226.074,-34.668,-28.809,-181.152,0.000
1700204147.681,-22.461,-33.203,-25.391,49.805,0.000
1700204147.685,125.000,-31.250,-25.391,111.328,0.000
1700204147.689,-4.883,-30.273,-28.809,-74.707,0.000
1700204147.692,-227.051,-26.855,-24.414,-195.801,0.000
1700204147.696,-94.238,-25.391,-17.578,-0.977,0.000
1700204147.700,109.863,-28.320,-14.648,125.000,0.000
1700204147.704,55.664,-28.809,-20.508,-14.160,0.000
1700204147.708,-187.012,-25.391,-25.879,-190.430,0.000
1700204147.712,-152.344,-20.508,-22.461,-75.195,0.000
1700204147.716,92.773,-19.043,-21.484,110.840,0.000
1700204147.720,104.980,-20.020,-20.996,33.691,0.000
1700204147.724,-127.441,-20.020,-28.809,-170.410,0.000
1700204147.728,-200.684,-20.020,-27.832,-140.625,0.000
1700204147.732,38.574,-19.531,-26.855,85.938,0.000
1700204147.735,145.996,-16.602,-27.832,77.637,0.000
1700204147.739,-41.504,-18.555,-25.391,-122.559,0.000
1700204147.743,-218.750,-25.391,-26.367,-193.359,0.000
1700204147.747,-32.227,-24.902,-22.461,27.832,0.000
1700204147.751,128.906,-24.902,-25.391,106.445,0.000
1700204147.755,25.391,-24.414,-28.809,-64.941,0.000
1700204147.759,-205.566,-23.926,-25.879,-208.496,0.000
1700204147.763,-115.723,-26.855,-22.461,-25.879,0.000
1700204147.767,104.980,-27.832,-19.043,115.723,0.000
1700204147.771,80.566,-25.391,-20.508,-20.996,0.000
1700204147.774,-173.828,-28.320,-23.926,-200.195,0.000
1700204147.778,-178.223,-32.715,-24.902,-99.609,0.000
1700204147.782,67.871,-23.926,-27.344,97.168,0.000
1700204147.786,111.328,-23.926,-26.367,38.086,0.000
1700204147.790,-112.305,-28.809,-23.926,-162.598,0.000
1700204147.794,-223.633,-32.715,-23.438,-170.410,0.000
1700204147.798,-0.977,-40.039,-21.973,56.152,0.000
1700204147.802,123.535,-38.086,-22.949,79.590,0.000
1700204147.806,-38.574,-38.574,-30.762,-119.141,0.000
1700204147.810,-234.375,-39.062,-32.227,-194.824,0.000
1700204147.814,-67.871,-36.621,-27.832,11.719,0.000
1700204147.817,110.352,-37.598,-24.414,96.191,0.000
1700204147.821,15.625,-41.992,-28.320,-68.359,0.000
1700204147.825,-229.980,-45.410,-37.598,-226.074,0.000
1700204147.829,-148.926,-44.922,-35.156,-62.988,0.000
1700204147.833,88.867,-41.016,-26.855,88.379,0.000
1700204147.837,83.496,-38.086,-29.785,-31.738,0.000
1700204147.841,-157.715,-41.016,-32.715,-217.285,0.000
1700204147.845,-190.430,-34.668,-30.273,-134.277,0.000
1700204147.849,51.758,-31.738,-26.855,77.148,0.000
1700204147.853,123.047,-34.668,-31.250,43.945,0.000
1700204147.857,-87.891,-37.598,-33.203,-158.691,0.000
1700204147.860,-222.168,-34.668,-29.297,-195.801,0.000
1700204147.864,-7.324,-32.227,-26.855,32.227,0.000
1700204147.868,130.859,-31.250,-23.926,84.473,0.000
1700204147.872,-8.301,-28.320,-27.344,-98.633,0.000
1700204147.876,-225.098,-35.156,-28.809,-210.449,0.000
1700204147.880,-91.797,-38.574,-24.414,-16.602,0.000
1700204147.884,101.074,-35.156,-25.879,99.609,0.000
1700204147.888,31.738,-37.598,-28.320,-43.457,0.000
1700204147.892,-212.891,-41.016,-33.203,-198.730,0.000
1700204147.896,-157.227,-40.039,-37.598,-65.430,0.000
1700204147.899,72.754,-35.156,-37.598,104.492,0.000
1700204147.903,83.008,-31.738,-39.062,12.695,0.000
1700204147.907,-150.391,-36.133,-38.574,-191.406,0.000
1700204147.911,-211.914,-41.504,-32.227,-134.277,0.000
1700204147.915,25.879,-43.945,-31.250,88.867,0.000
1700204147.919,115.723,-42.969,-33.691,63.965,0.000
1700204147.923,-74.707,-40.527,-34.668,-125.488,0.000
1700204147.927,-234.375,-40.039,-32.715,-163.574,0.000
1700204147.931,-29.297,-41.504,-29.785,42.969,0.000
1700204147.935,121.094,-40.527,-30.762,86.914,0.000
1700204147.939,-26.367,-40.527,-37.109,-103.516,0.000
1700204147.942,-238.281,-36.621,-44.922,-224.121,0.000
1700204147.946,-100.586,-34.180,-36.621,-33.691,0.000
1700204147.950,101.562,-33.691,-34.668,81.055,0.000
1700204147.954,40.527,-34.180,-41.992,-55.176,0.000
1700204147.958,-206.055,-37.598,-41.016,-220.703,0.000
1700204147.962,-173.340,-33.203,-38.086,-95.703,0.000
1700204147.966,69.336,-29.785,-34.180,97.656,0.000
1700204147.970,102.539,-31.738,-38.086,17.090,0.000
1700204147.974,-132.324,-35.156,-39.062,-186.035,0.000
1700204147.978,-221.680,-35.645,-38.086,-162.109,0.000
1700204147.981,12.695,-34.180,-33.691,65.918,0.000
1700204147.985,117.188,-33.691,-33.203,75.195,0.000
1700204147.989,-63.477,-34.668,-40.527,-112.305,0.000
1700204147.993,-243.164,-34.668,-36.133,-187.500,0.000
1700204147.997,-61.523,-34.180,-31.738,26.855,0.000
1700204148.001,103.516,-36.621,-34.180,105.469,0.000
1700204148.005,3.906,-35.645,-38.086,-70.801,0.000
1700204148.009,-221.191,-31.738,-38.086,-215.820,0.000
1700204148.013,-120.117,-26.855,-37.109,-37.109,0.000
1700204148.017,108.398,-24.414,-36.621,109.863,0.000
1700204148.021,82.031,-31.250,-30.762,-21.973,0.000
1700204148.024,-179.688,-36.621,-29.785,-212.891,0.000
1700204148.028,-189.453,-37.598,-30.762,-132.324,0.000
1700204148.032,57.129,-40.527,-33.203,75.195,0.000
1700204148.036,109.863,-38.086,-28.320,24.902,0.000
1700204148.040,-100.098,-31.738,-31.738,-172.852,0.000
1700204148.044,-214.355,-36.133,-41.504,-162.598,0.000
1700204148.048,3.418,-38.574,-41.016,62.012,0.000
1700204148.052,125.977,-33.203,-33.691,69.336,0.000
1700204148.056,-48.828,-40.039,-36.133,-138.672,0.000
1700204148.060,-255.859,-39.551,-38.086,-226.074,0.000
1700204148.064,-83.496,-34.180,-31.250,-7.812,0.000
1700204148.067,116.211,-31.250,-29.785,89.355,0.000
1700204148.071,32.227,-28.809,-28.809,-79.590,0.000
1700204148.075,-223.633,-31.250,-24.414,-243.164,0.000
1700204148.079,-145.508,-29.785,-26.367,-84.473,0.000
1700204148.083,91.309,-27.344,-26.367,84.473,0.000
1700204148.087,84.961,-26.367,-19.531,-26.367,0.000
1700204148.091,-154.297,-32.715,-20.996,-199.219,0.000
1700204148.095,-198.242,-37.598,-19.531,-115.234,0.000
1700204148.099,39.551,-37.109,-21.973,85.449,0.000
1700204148.103,112.793,-38.574,-28.809,34.180,0.000
1700204148.107,-93.750,-43.457,-29.297,-170.898,0.000
1700204148.110,-229.492,-42.969,-23.926,-186.035,0.000
1700204148.114,-21.973,-41.992,-22.461,41.992,0.000
1700204148.118,120.117,-43.457,-26.367,82.031,0.000
1700204148.122,-9.766,-40.527,-29.297,-103.516,0.000
1700204148.126,-225.098,-39.062,-29.785,-203.613,0.000
1700204148.130,-91.309,-38.574,-22.949,-5.371,0.000
1700204148.134,113.281,-38.574,-25.391,95.703,0.000
1700204148.138,57.617,-42.480,-27.832,-50.293,0.000
1700204148.142,-186.523,-42.480,-25.879,-208.496,0.000
1700204148.146,-144.043,-38.086,-23.438,-72.754,0.000
1700204148.149,97.168,-37.598,-26.855,104.980,0.000
1700204148.153,114.746,-38.086,-34.180,12.695,0.000
1700204148.157,-126.465,-34.180,-37.109,-187.988,0.000
1700204148.161,-187.988,-30.762,-37.109,-160.156,0.000
1700204148.165,53.223,-32.715,-34.180,57.129,0.000
1700204148.169,137.695,-37.109,-31.250,40.527,0.000
1700204148.173,-69.336,-41.504,-28.320,-167.480,0.000
1700204148.177,-229.980,-40.527,-27.344,-205.566,0.000
1700204148.181,-25.391,-34.180,-23.438,28.809,0.000
1700204148.185,133.301,-33.691,-19.043,95.215,0.000
1700204148.189,4.395,-32.227,-29.785,-91.309,0.000
1700204148.192,-230.469,-29.297,-38.574,-241.211,0.000
1700204148.196,-114.746,-31.738,-33.691,-70.801,0.000
1700204148.200,99.609,-30.273,-33.691,60.547,0.000
1700204148.204,53.711,-29.785,-37.598,-66.895,0.000
1700204148.208,-188.965,-31.250,-36.621,-237.305,0.000
1700204148.212,-168.945,-27.344,-32.715,-125.488,0.000
1700204148.216,66.895,-26.855,-25.391,62.988,0.000
1700204148.220,102.539,-31.738,-22.461,-6.348,0.000
1700204148.224,-129.883,-36.133,-27.344,-198.730,0.000
1700204148.228,-224.609,-40.039,-28.320,-184.082,0.000
1700204148.231,9.766,-42.480,-22.949,33.691,0.000
1700204148.235,119.141,-41.504,-21.484,33.203,0.000
1700204148.239,-56.152,-37.109,-31.250,-164.062,0.000
1700204148.243,-245.117,-36.621,-43.457,-233.398,0.000
1700204148.247,-53.223,-34.180,-41.504,-16.602,0.000
1700204148.251,143.555,-34.668,-32.715,64.453,0.000
1700204148.255,34.668,-37.109,-31.738,-104.004,0.000
1700204148.259,-216.797,-41.992,-31.250,-246.094,0.000
1700204148.263,-120.605,-41.504,-33.203,-66.406,0.000
1700204148.267,105.957,-37.598,-33.691,94.238,0.000
1700204148.271,87.402,-36.621,-35.156,-14.648,0.000
1700204148.274,-154.297,-35.645,-34.180,-178.223,0.000
1700204148.278,-158.203,-36.621,-30.762,-84.961,0.000
1700204148.282,89.844,-30.762,-28.320,113.770,0.000
1700204148.286,142.090,-28.809,-21.973,59.082,0.000
1700204148.290,-72.266,-30.273,-26.367,-151.855,0.000
1700204148.294,-189.941,-26.855,-25.391,-154.785,0.000
1700204148.298,17.578,-30.762,-22.949,74.707,0.000
1700204148.302,141.113,-33.203,-28.809,95.703,0.000
1700204148.306,-10.742,-31.738,-27.344,-96.680,0.000
1700204148.310,-214.844,-31.738,-27.832,-184.570,0.000
1700204148.314,-54.688,-36.133,-26.367,26.855,0.000
1700204148.317,131.348,-42.969,-21.973,124.023,0.000
1700204148.321,34.668,-42.480,-22.461,-40.527,0.000
1700204148.325,-212.891,-35.645,-18.066,-208.496,0.000
1700204148.329,-130.371,-32.227,-15.137,-57.617,0.000
1700204148.333,104.492,-34.668,-17.090,124.512,0.000
1700204148.337,90.332,-40.039,-16.113,7.812,0.000
1700204148.341,-149.414,-41.992,-20.020,-204.102,0.000
1700204148.345,-190.430,-38.086,-23.438,-133.789,0.000
1700204148.349,54.199,-35.156,-20.508,84.961,0.000
1700204148.353,131.348,-33.691,-16.602,42.969,0.000
1700204148.356,-71.289,-32.715,-23.926,-171.387,0.000
1700204148.360,-212.402,-29.785,-32.715,-201.172,0.000
1700204148.364,-15.137,-27.832,-36.133,31.250,0.000
1700204148.368,129.883,-29.297,-31.250,74.707,0.000
1700204148.372,0.000,-32.715,-26.367,-112.793,0.000
1700204148.376,-215.820,-31.250,-31.250,-219.238,0.000
1700204148.380,-77.637,-30.273,-30.762,-17.578,0.000
1700204148.384,127.441,-30.762,-22.949,104.492,0.000
1700204148.388,64.941,-32.227,-24.414,-43.945,0.000
1700204148.392,-190.918,-38.086,-25.879,-220.703,0.000
1700204148.396,-150.391,-35.645,-25.879,-94.727,0.000
1700204148.399,88.867,-28.809,-24.902,93.750,0.000
1700204148.403,106.934,-30.762,-31.738,21.484,0.000
1700204148.407,-125.488,-34.180,-37.109,-158.691,0.000
1700204148.411,-195.312,-36.133,-34.180,-122.559,0.000
1700204148.415,36.133,-35.645,-31.738,88.379,0.000
1700204148.419,131.836,-30.762,-26.855,77.637,0.000
1700204148.423,-55.664,-32.715,-23.926,-121.094,0.000
1700204148.427,-230.957,-32.715,-22.461,-177.246,0.000
1700204148.431,-42.969,-33.203,-23.926,31.250,0.000
1700204148.435,120.605,-39.551,-24.902,87.402,0.000
1700204148.439,-3.418,-41.504,-20.996,-82.520,0.000
1700204148.442,-234.863,-41.504,-18.555,-203.613,0.000
1700204148.446,-115.723,-36.621,-19.531,-21.973,0.000
1700204148.450,101.074,-30.762,-14.648,112.305,0.000
1700204148.454,61.523,-28.320,-16.602,-0.488,0.000
1700204148.458,-183.105,-29.785,-22.949,-179.199,0.000
1700204148.462,-173.828,-30.273,-25.879,-77.148,0.000
1700204148.466,67.383,-25.879,-24.414,128.418,0.000
1700204148.470,109.375,-28.320,-24.902,56.152,0.000
1700204148.474,-114.258,-31.738,-26.367,-153.809,0.000
1700204148.478,-206.055,-27.832,-28.809,-134.766,0.000
1700204148.481,18.555,-27.344,-26.855,87.891,0.000
1700204148.485,127.441,-30.762,-28.809,86.426,0.000
1700204148.489,-37.109,-31.250,-35.645,-115.723,0.000
1700204148.493,-227.051,-34.668,-34.668,-186.523,0.000
1700204148.497,-47.363,-29.785,-30.273,41.504,0.000
1700204148.501,129.395,-29.297,-27.344,120.117,0.000
1700204148.505,17.090,-35.645,-28.320,-61.523,0.000
1700204148.509,-222.168,-35.156,-33.203,-208.984,0.000
1700204148.513,-134.277,-33.691,-33.691,-41.504,0.000
1700204148.517,94.238,-31.250,-27.832,108.398,0.000
1700204148.521,82.520,-30.273,-33.203,-15.137,0.000
1700204148.524,-159.668,-36.621,-35.645,-188.965,0.000
1700204148.528,-173.340,-35.156,-33.691,-94.727,0.000
1700204148.532,74.219,-33.203,-34.668,102.539,0.000
1700204148.536,127.930,-37.598,-31.250,40.039,0.000
1700204148.540,-86.914,-36.621,-29.785,-165.039,0.000
1700204148.544,-206.543,-35.645,-28.809,-164.062,0.000
1700204148.548,3.418,-38.086,-22.949,72.266,0.000
1700204148.552,130.859,-42.969,-22.461,97.656,0.000
1700204148.556,-19.043,-41.992,-19.531,-100.586,0.000
1700204148.560,-222.656,-35.156,-25.879,-195.801,0.000
1700204148.564,-59.082,-34.180,-34.180,-0.488,0.000
1700204148.567,129.395,-38.574,-29.785,83.496,0.000
1700204148.571,51.270,-37.109,-28.320,-72.754,0.000
1700204148.575,-185.059,-34.668,-34.180,-213.379,0.000
1700204148.579,-129.883,-38.574,-35.645,-53.223,0.000
1700204148.583,105.469,-41.016,-32.227,120.605,0.000
1700204148.587,109.375,-40.039,-34.180,23.926,0.000
1700204148.591,-127.930,-37.598,-31.738,-164.062,0.000
1700204148.595,-170.898,-33.691,-27.344,-98.145,0.000
1700204148.599,66.895,-31.250,-29.785,110.840,0.000
1700204148.603,143.555,-34.180,-35.156,74.707,0.000
1700204148.606,-56.641,-39.062,-40.527,-132.324,0.000
1700204148.610,-203.125,-32.227,-36.621,-168.945,0.000
1700204148.614,2.441,-27.832,-35.645,57.617,0.000
1700204148.618,145.508,-28.809,-38.086,102.539,0.000
1700204148.622,0.488,-32.227,-39.551,-81.543,0.000
1700204148.626,-218.262,-31.738,-35.645,-204.102,0.000
1700204148.630,-72.754,-27.344,-32.715,-14.160,0.000
1700204148.634,139.160,-31.738,-30.273,117.188,0.000
1700204148.638,75.684,-34.668,-31.250,-26.855,0.000
1700204148.642,-183.105,-32.227,-36.621,-201.660,0.000
1700204148.646,-155.762,-34.180,-35.645,-70.312,0.000
1700204148.649,91.309,-35.645,-27.832,123.535,0.000
1700204148.653,108.887,-37.109,-22.949,36.133,0.000
1700204148.657,-131.348,-38.086,-26.855,-166.016,0.000
1700204148.661,-202.148,-35.156,-32.227,-121.582,0.000
1700204148.665,32.227,-35.156,-24.902,102.539,0.000
1700204148.669,127.441,-34.668,-19.043,84.473,0.000
1700204148.673,-60.059,-37.109,-29.297,-124.512,0.000
1700204148.677,-233.887,-42.480,-24.902,-183.594,0.000
1700204148.681,-44.434,-41.016,-20.020,43.457,0.000
1700204148.685,124.512,-33.203,-22.461,114.746,0.000
1700204148.689,12.695,-35.645,-25.879,-66.406,0.000
1700204148.692,-229.004,-40.527,-25.879,-204.590,0.000
1700204148.696,-123.047,-39.062,-24.414,-26.367,0.000
1700204148.700,114.258,-33.203,-24.414,102.539,0.000
1700204148.704,83.496,-33.203,-24.414,-27.832,0.000
1700204148.708,-172.363,-41.992,-26.855,-207.031,0.000
1700204148.712,-167.480,-41.992,-28.809,-99.121,0.000
1700204148.716,83.496,-37.598,-30.762,98.145,0.000
1700204148.720,124.023,-36.621,-31.250,23.438,0.000
1700204148.724,-102.539,-41.992,-27.832,-172.363,0.000
1700204148.728,-203.613,-45.410,-30.273,-160.645,0.000
1700204148.731,20.508,-43.457,-23.438,59.570,0.000
1700204148.735,130.371,-41.992,-26.367,71.777,0.000
1700204148.739,-39.551,-42.480,-38.086,-119.629,0.000
1700204148.743,-232.910,-42.480,-33.203,-197.754,0.000
1700204148.747,-63.477,-42.969,-29.785,25.391,0.000
1700204148.751,115.723,-44.434,-27.832,117.188,0.000
1700204148.755,16.602,-44.434,-25.879,-51.270,0.000
1700204148.759,-223.145,-41.992,-22.949,-192.383,0.000
1700204148.763,-125.000,-44.434,-22.949,-21.484,0.000
1700204148.767,102.539,-46.387,-25.391,134.766,0.000
1700204148.771,77.637,-41.992,-27.344,8.301,0.000
1700204148.774,-161.621,-41.504,-29.297,-191.895,0.000
1700204148.778,-185.059,-41.992,-25.879,-113.281,0.000
1700204148.782,55.176,-38.086,-24.902,94.238,0.000
1700204148.786,120.605,-35.156,-21.973,51.758,0.000
1700204148.790,-78.125,-34.180,-21.973,-140.137,0.000
1700204148.794,-206.055,-29.297,-29.785,-148.438,0.000
1700204148.798,0.977,-24.414,-34.180,73.730,0.000
1700204148.802,128.418,-21.973,-32.715,101.562,0.000
1700204148.806,-20.508,-22.461,-37.109,-94.727,0.000
1700204148.810,-224.121,-23.926,-38.574,-189.453,0.000
1700204148.814,-64.941,-23.438,-34.668,31.738,0.000
1700204148.817,134.277,-24.414,-32.227,132.812,0.000
1700204148.821,58.594,-23.438,-33.203,-21.484,0.000
1700204148.825,-187.988,-27.832,-35.156,-189.453,0.000
1700204148.829,-132.324,-34.180,-31.738,-53.711,0.000
1700204148.833,94.238,-31.250,-28.809,108.887,0.000
1700204148.837,93.750,-30.273,-34.180,-3.418,0.000
1700204148.841,-143.555,-34.668,-41.504,-191.895,0.000
1700204148.845,-201.660,-36.621,-40.039,-131.348,0.000
1700204148.849,40.039,-35.156,-33.203,85.938,0.000
1700204148.853,138.184,-32.227,-32.227,61.035,0.000
1700204148.856,-71.777,-32.227,-38.086,-150.391,0.000
1700204148.860,-237.305,-33.691,-37.598,-179.688,0.000
1700204148.864,-34.180,-34.668,-25.391,47.363,0.000
1700204148.868,119.629,-36.621,-21.484,90.332,0.000
1700204148.872,-8.789,-35.645,-25.391,-87.891,0.000
1700204148.876,-232.910,-31.738,-27.832,-205.078,0.000
1700204148.880,-96.191,-33.691,-29.785,-9.277,0.000
1700204148.884,114.258,-37.109,-25.879,123.535,0.000
1700204148.888,59.082,-41.504,-22.461,-19.531,0.000
1700204148.892,-182.617,-43.945,-26.367,-192.383,0.000
1700204148.896,-147.949,-38.086,-26.367,-64.453,0.000
1700204148.899,87.891,-33.203,-27.344,127.930,0.000
1700204148.903,106.934,-37.109,-26.367,45.898,0.000
1700204148.907,-133.789,-41.016,-26.367,-166.016,0.000
1700204148.911,-216.309,-40.039,-30.273,-145.508,0.000
1700204148.915,20.996,-33.203,-29.785,90.820,0.000
1700204148.919,120.605,-34.180,-28.320,93.262,0.000
1700204148.923,-54.199,-41.992,-22.949,-115.234,0.000
1700204148.927,-224.609,-41.016,-20.508,-187.012,0.000
1700204148.931,-38.574,-31.738,-24.902,22.461,0.000
1700204148.935,122.559,-29.297,-24.902,76.172,0.000
1700204148.939,2.441,-34.668,-28.809,-90.820,0.000
1700204148.942,-229.492,-36.621,-28.320,-213.379,0.000
1700204148.946,-112.305,-35.156,-20.508,-32.227,0.000
1700204148.950,110.352,-32.715,-22.461,114.258,0.000
1700204148.954,70.801,-31.738,-26.367,-12.695,0.000
1700204148.958,-174.316,-32.715,-28.320,-197.754,0.000
1700204148.962,-168.457,-38.086,-27.344,-89.844,0.000
1700204148.966,69.824,-42.480,-21.484,113.281,0.000
1700204148.970,107.422,-42.480,-23.438,45.898,0.000
1700204148.974,-110.840,-41.992,-27.832,-152.344,0.000
1700204148.978,-218.750,-43.457,-25.879,-144.043,0.000
1700204148.981,2.441,-46.387,-20.996,79.102,0.000
1700204148.985,122.559,-47.852,-17.578,88.379,0.000
1700204148.989,-41.016,-46.875,-21.484,-105.469,0.000
1700204148.993,-217.285,-43.945,-23.438,-159.668,0.000
1700204148.997,-56.152,-38.574,-26.367,44.922,0.000
1700204149.001,127.930,-33.691,-29.785,123.535,0.000
1700204149.005,34.180,-37.598,-29.297,-41.016,0.000
1700204149.009,-223.633,-42.480,-31.738,-197.266,0.000
1700204149.013,-136.230,-37.598,-31.250,-41.504,0.000
1700204149.017,100.098,-35.645,-28.320,119.141,0.000
1700204149.021,89.355,-36.133,-37.109,0.977,0.000
1700204149.024,-158.691,-36.133,-43.945,-196.777,0.000
1700204149.028,-186.523,-32.715,-36.133,-121.094,0.000
1700204149.032,61.035,-28.809,-29.297,88.867,0.000
1700204149.036,125.488,-33.203,-29.297,41.504,0.000
1700204149.040,-87.402,-40.039,-32.227,-164.551,0.000
1700204149.044,-225.586,-41.016,-34.668,-188.477,0.000
1700204149.048,-14.160,-40.039,-33.203,33.691,0.000
1700204149.052,127.441,-41.992,-25.391,70.312,0.000
1700204149.056,-18.066,-44.922,-27.344,-111.328,0.000
1700204149.060,-232.910,-46.875,-34.180,-218.750,0.000
1700204149.064,-95.215,-48.340,-30.762,-27.832,0.000
1700204149.067,100.586,-48.340,-27.832,90.820,0.000
1700204149.071,28.809,-52.734,-34.180,-50.781,0.000
1700204149.075,-223.633,-51.758,-40.527,-221.191,0.000
1700204149.079,-160.156,-48.340,-34.180,-80.078,0.000
1700204149.083,84.473,-54.199,-32.227,102.051,0.000
1700204149.087,85.938,-50.293,-35.645,-0.488,0.000
1700204149.091,-149.902,-41.016,-34.180,-196.289,0.000
1700204149.095,-202.637,-39.551,-39.551,-144.043,0.000
1700204149.099,32.715,-42.969,-40.527,66.895,0.000
1700204149.103,127.930,-39.551,-38.086,53.223,0.000
1700204149.106,-63.965,-35.645,-42.969,-142.090,0.000
1700204149.110,-237.305,-37.109,-39.062,-184.570,0.000
1700204149.114,-50.293,-39.062,-33.203,41.016,0.000
1700204149.118,111.328,-35.645,-37.109,86.426,0.000
1700204149.122,-10.254,-34.668,-39.551,-97.168,0.000
